,Customer,State,CustomerLifetimeValue,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,ClaimAmount,VehicleClass,VehicleSize
7715,EN97874,Oregon,6446.706674,No,Extended,High School or Below,2/7/2011,Employed,F,55037.0,Suburban,Married,80.0,20.0,88.0,1.0,8.0,Corporate Auto,Corporate L2,Offer3,Agent,481.823284,Four-Door Car,Medsize
7716,ZB54635,California,2524.646973,No,Basic,Bachelor,1/8/2011,Unemployed,F,0.0,Suburban,Married,68.0,11.0,81.0,3.0,1.0,Personal Auto,Personal L1,Offer1,Agent,386.977271,Two-Door Car,Small
7717,AP52565,Arizona,6746.434272,No,Extended,High School or Below,2/26/2011,Employed,F,70328.0,Urban,Married,84.0,11.0,32.0,0.0,6.0,Corporate Auto,Corporate L1,Offer4,Branch,293.227028,Four-Door Car,Medsize
7718,VZ51506,Arizona,3595.31286,No,Basic,High School or Below,1/21/2011,Unemployed,F,0.0,Suburban,Single,103.0,20.0,43.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Call Center,741.6,Sports Car,Medsize
7719,NS45347,Oregon,5631.451866,No,Basic,College,1/3/2011,Medical Leave,F,17291.0,Suburban,Married,73.0,3.0,25.0,0.0,5.0,Personal Auto,Personal L2,Offer1,Agent,350.4,Four-Door Car,Medsize
7720,YX36936,Arizona,4274.618943,No,Basic,College,2/1/2011,Employed,M,39621.0,Rural,Married,109.0,4.0,23.0,1.0,1.0,Corporate Auto,Corporate L3,Offer4,Agent,25.292113,SUV,Medsize
7721,PV24005,Oregon,4221.312544,No,Basic,High School or Below,2/8/2011,Unemployed,M,0.0,Suburban,Single,62.0,12.0,68.0,0.0,3.0,Personal Auto,Personal L1,Offer3,Web,614.081483,Four-Door Car,Small
7722,WF75492,Oregon,8360.14874,No,Basic,High School or Below,2/19/2011,Employed,M,48521.0,Rural,Married,105.0,9.0,89.0,0.0,7.0,Personal Auto,Personal L3,Offer2,Branch,263.82569,Sports Car,Medsize
7723,LX71137,Arizona,3694.14876,No,Extended,Bachelor,1/1/2011,Employed,F,87485.0,Suburban,Divorced,92.0,12.0,57.0,0.0,1.0,Personal Auto,Personal L3,Offer3,Branch,441.6,Four-Door Car,Medsize
7724,YG92601,California,3309.248219,No,Extended,College,1/10/2011,Employed,M,85632.0,Rural,Married,82.0,23.0,4.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Call Center,7.2574,Two-Door Car,Medsize
7725,FQ22639,California,2967.670797,No,Extended,College,2/22/2011,Employed,M,35205.0,Rural,Married,76.0,7.0,11.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,178.839506,Four-Door Car,Large
7726,PU92298,Arizona,7956.152761,No,Basic,Bachelor,1/27/2011,Medical Leave,F,22699.0,Suburban,Married,74.0,11.0,76.0,4.0,2.0,Personal Auto,Personal L3,Offer1,Call Center,355.2,Four-Door Car,Medsize
7727,VB42222,Nevada,14316.84569,No,Premium,Bachelor,1/7/2011,Employed,F,97379.0,Urban,Divorced,119.0,10.0,62.0,0.0,2.0,Personal Auto,Personal L1,Offer1,Web,354.764801,Four-Door Car,Medsize
7728,JJ66819,Oregon,2989.963139,No,Basic,Bachelor,2/21/2011,Employed,F,79867.0,Rural,Divorced,74.0,25.0,76.0,1.0,1.0,Personal Auto,Personal L2,Offer1,Branch,78.172321,Four-Door Car,Small
7729,RZ89359,California,2450.625315,No,Basic,College,1/11/2011,Employed,F,61883.0,Rural,Divorced,62.0,11.0,62.0,0.0,1.0,Personal Auto,Personal L1,Offer4,Web,18.077998,Four-Door Car,Medsize
7730,RN66968,California,5332.615013,No,Basic,High School or Below,1/3/2011,Employed,M,74837.0,Suburban,Married,66.0,9.0,18.0,0.0,7.0,Personal Auto,Personal L3,Offer2,Agent,376.502488,Four-Door Car,Large
7731,QF66741,Nevada,15144.40954,No,Basic,College,2/25/2011,Unemployed,M,0.0,Suburban,Married,62.0,6.0,44.0,1.0,2.0,Personal Auto,Personal L2,Offer3,Branch,307.649586,Two-Door Car,Medsize
7732,WN13366,Arizona,5595.389905,Yes,Basic,High School or Below,2/5/2011,Employed,F,74454.0,Suburban,Single,71.0,25.0,29.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Call Center,340.8,Four-Door Car,Medsize
7733,SJ95423,Arizona,8819.018934,Yes,Basic,High School or Below,1/10/2011,Employed,M,99845.0,Suburban,Married,110.0,23.0,25.0,1.0,8.0,Corporate Auto,Corporate L3,Offer2,Branch,528.0,SUV,Medsize
7734,PG82270,California,2903.024168,No,Basic,College,2/9/2011,Employed,M,36845.0,Suburban,Married,74.0,14.0,33.0,0.0,1.0,Personal Auto,Personal L2,Offer4,Branch,355.2,Four-Door Car,Small
7735,NF90665,Oregon,5143.88351,No,Basic,Bachelor,2/5/2011,Employed,M,39268.0,Urban,Married,66.0,30.0,96.0,1.0,9.0,Personal Auto,Personal L1,Offer1,Agent,188.870427,Four-Door Car,Medsize
7736,PY79729,Oregon,2786.661219,No,Basic,High School or Below,1/3/2011,Employed,F,94310.0,Suburban,Divorced,70.0,1.0,76.0,4.0,1.0,Corporate Auto,Corporate L3,Offer4,Agent,430.769347,Four-Door Car,Small
7737,CR57148,Oregon,5960.581363,No,Basic,Master,2/3/2011,Employed,F,47945.0,Rural,Married,74.0,32.0,39.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Branch,128.43823,Two-Door Car,Medsize
7738,CZ25193,Arizona,4078.290374,No,Premium,Bachelor,2/21/2011,Employed,M,57031.0,Rural,Married,104.0,16.0,10.0,1.0,1.0,Personal Auto,Personal L1,Offer1,Agent,13.810251,Four-Door Car,Medsize
7739,UA51318,Arizona,5116.624022,No,Basic,High School or Below,2/17/2011,Employed,F,26173.0,Suburban,Single,68.0,2.0,10.0,1.0,9.0,Corporate Auto,Corporate L1,Offer2,Web,449.819671,Four-Door Car,Medsize
7740,PL44132,Arizona,3061.799398,No,Extended,College,1/18/2011,Employed,M,88362.0,Suburban,Single,78.0,9.0,63.0,0.0,1.0,Personal Auto,Personal L1,Offer2,Call Center,452.599718,Two-Door Car,Medsize
7741,JO77924,Oregon,10010.14003,No,Extended,High School or Below,1/29/2011,Employed,M,66371.0,Rural,Married,125.0,2.0,75.0,0.0,5.0,Personal Auto,Personal L3,Offer2,Agent,43.098747,SUV,Medsize
7742,OG31942,California,14628.49627,No,Basic,College,2/19/2011,Employed,M,63936.0,Urban,Single,189.0,4.0,29.0,0.0,5.0,Personal Auto,Personal L3,Offer1,Agent,765.012123,Luxury Car,Medsize
7743,CI27304,California,9320.090224,No,Extended,College,1/13/2011,Employed,M,40269.0,Urban,Married,81.0,0.0,71.0,2.0,2.0,Personal Auto,Personal L2,Offer2,Agent,329.980754,Four-Door Car,Medsize
7744,CR92802,California,2725.356404,Yes,Basic,Master,1/3/2011,Employed,F,36650.0,Rural,Married,69.0,2.0,70.0,1.0,1.0,Special Auto,Special L2,Offer2,Web,56.60333,Four-Door Car,Large
7745,MB63131,Oregon,4652.886703,No,Basic,Bachelor,2/28/2011,Unemployed,F,0.0,Suburban,Married,64.0,5.0,18.0,1.0,6.0,Corporate Auto,Corporate L2,Offer1,Call Center,307.2,Four-Door Car,Medsize
7746,WW31823,Oregon,19190.31894,No,Basic,High School or Below,1/22/2011,Employed,F,39034.0,Suburban,Married,68.0,10.0,55.0,0.0,2.0,Personal Auto,Personal L1,Offer1,Agent,466.446708,Four-Door Car,Small
7747,MF18493,California,17497.52201,Yes,Basic,College,2/28/2011,Unemployed,M,0.0,Suburban,Divorced,73.0,9.0,94.0,0.0,2.0,Personal Auto,Personal L1,Offer1,Agent,350.4,Two-Door Car,Medsize
7748,RJ39700,Oregon,4914.035833,No,Basic,Bachelor,2/7/2011,Medical Leave,M,10037.0,Urban,Single,71.0,14.0,29.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Call Center,292.181494,Four-Door Car,Medsize
7749,DI82448,California,4700.421406,No,Basic,Bachelor,1/4/2011,Unemployed,M,0.0,Suburban,Single,70.0,2.0,33.0,0.0,9.0,Personal Auto,Personal L3,Offer1,Call Center,504.0,Four-Door Car,Medsize
7750,HD44279,Arizona,5090.44875,No,Basic,Bachelor,2/8/2011,Disabled,F,25226.0,Suburban,Divorced,71.0,13.0,97.0,1.0,4.0,Personal Auto,Personal L2,Offer1,Branch,340.8,Four-Door Car,Medsize
7751,AN47199,Nevada,8858.352032,No,Extended,College,2/11/2011,Unemployed,F,0.0,Rural,Married,80.0,6.0,28.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Agent,81.255741,Two-Door Car,Large
7752,QG15435,Arizona,6242.595729,No,Extended,College,1/19/2011,Employed,F,75680.0,Rural,Married,78.0,27.0,6.0,0.0,6.0,Personal Auto,Personal L3,Offer2,Agent,136.787725,Four-Door Car,Medsize
7753,HU87011,California,5677.309793,No,Extended,Bachelor,1/9/2011,Unemployed,F,0.0,Suburban,Married,77.0,13.0,57.0,0.0,9.0,Personal Auto,Personal L1,Offer3,Web,369.6,Four-Door Car,Medsize
7754,DP13082,California,23594.6802,Yes,Basic,Bachelor,1/31/2011,Employed,M,76358.0,Rural,Married,66.0,25.0,3.0,0.0,2.0,Personal Auto,Personal L3,Offer3,Agent,86.461582,Four-Door Car,Medsize
7755,NJ29981,California,4553.185557,No,Extended,High School or Below,2/10/2011,Unemployed,M,0.0,Suburban,Married,124.0,1.0,43.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,714.494746,SUV,Medsize
7756,XN62489,Oregon,2538.62632,Yes,Basic,Bachelor,2/17/2011,Retired,M,18608.0,Suburban,Divorced,71.0,13.0,24.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Web,340.8,Four-Door Car,Medsize
7757,KA61892,Arizona,3873.647046,Yes,Basic,College,1/20/2011,Retired,M,28142.0,Suburban,Married,105.0,18.0,50.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,701.708239,Sports Car,Medsize
7758,LU86185,California,9031.214859,Yes,Extended,Master,2/23/2011,Unemployed,F,0.0,Suburban,Single,122.0,15.0,47.0,0.0,9.0,Corporate Auto,Corporate L2,Offer1,Branch,650.52179,Sports Car,Medsize
7759,MX48796,California,4873.672682,No,Basic,Bachelor,2/14/2011,Unemployed,F,0.0,Suburban,Single,68.0,3.0,5.0,0.0,5.0,Corporate Auto,Corporate L3,Offer1,Agent,356.08323,Four-Door Car,Medsize
7760,QH19450,California,2558.178159,No,Basic,High School or Below,1/7/2011,Unemployed,F,0.0,Suburban,Single,72.0,7.0,77.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Call Center,345.6,Four-Door Car,Small
7761,BR24590,Arizona,2510.593651,No,Basic,Bachelor,1/3/2011,Unemployed,M,0.0,Suburban,Single,70.0,25.0,30.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,522.41314,Four-Door Car,Small
7762,VN57368,California,7091.740512,No,Basic,High School or Below,2/7/2011,Unemployed,M,0.0,Suburban,Single,68.0,13.0,52.0,0.0,2.0,Corporate Auto,Corporate L1,Offer1,Agent,489.6,Four-Door Car,Medsize
7763,MU67498,California,7200.664877,Yes,Basic,College,1/26/2011,Unemployed,F,0.0,Suburban,Married,66.0,16.0,77.0,0.0,2.0,Corporate Auto,Corporate L2,Offer2,Agent,316.8,Four-Door Car,Medsize
7764,GU45597,Oregon,16963.83934,No,Basic,Bachelor,2/12/2011,Unemployed,F,0.0,Suburban,Divorced,117.0,26.0,33.0,0.0,2.0,Corporate Auto,Corporate L2,Offer1,Call Center,561.6,SUV,Medsize
7765,ND42562,California,8991.124186,No,Extended,High School or Below,1/25/2011,Unemployed,M,0.0,Suburban,Single,127.0,29.0,25.0,0.0,4.0,Personal Auto,Personal L3,Offer2,Call Center,1176.285998,Sports Car,Large
7766,DG80424,Washington,2691.568951,No,Basic,College,1/24/2011,Employed,F,77411.0,Urban,Married,67.0,30.0,63.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,257.900458,Four-Door Car,Medsize
7767,MR22119,Oregon,4430.572112,No,Basic,High School or Below,1/7/2011,Employed,M,24059.0,Suburban,Married,112.0,31.0,17.0,0.0,1.0,Personal Auto,Personal L3,Offer4,Web,537.6,SUV,Medsize
7768,FV92759,Oregon,2004.350666,Yes,Basic,College,2/22/2011,Unemployed,F,0.0,Suburban,Divorced,66.0,16.0,35.0,4.0,1.0,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small
7769,XY80192,Oregon,13979.09014,No,Premium,High School or Below,1/31/2011,Employed,M,33617.0,Suburban,Married,117.0,6.0,12.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,761.722334,Four-Door Car,Medsize
7770,WV17090,California,25585.72783,No,Basic,Bachelor,2/1/2011,Unemployed,M,0.0,Suburban,Married,116.0,0.0,45.0,0.0,2.0,Corporate Auto,Corporate L1,Offer2,Call Center,830.623064,SUV,Medsize
7771,GS44464,California,3644.833554,Yes,Extended,High School or Below,1/15/2011,Employed,F,82477.0,Suburban,Married,90.0,1.0,69.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,432.0,Two-Door Car,Large
7772,DR84620,California,8071.334962,No,Basic,Bachelor,2/7/2011,Employed,M,72149.0,Rural,Married,101.0,18.0,43.0,0.0,6.0,Personal Auto,Personal L2,Offer2,Call Center,69.310166,SUV,Medsize
7773,JX76668,Washington,11314.24394,No,Premium,High School or Below,1/6/2011,Employed,F,62935.0,Rural,Married,141.0,29.0,27.0,0.0,7.0,Personal Auto,Personal L1,Offer2,Agent,232.242326,Sports Car,Small
7774,BJ26599,Oregon,4200.818894,No,Basic,Bachelor,1/2/2011,Retired,M,20263.0,Suburban,Single,63.0,31.0,2.0,0.0,7.0,Personal Auto,Personal L3,Offer1,Agent,373.454457,Four-Door Car,Small
7775,BV27017,California,17602.51146,No,Premium,College,2/6/2011,Unemployed,F,0.0,Suburban,Divorced,161.0,1.0,68.0,1.0,2.0,Corporate Auto,Corporate L1,Offer1,Agent,772.8,SUV,Medsize
7776,QA49556,Washington,5200.22777,No,Basic,Master,1/31/2011,Employed,M,23401.0,Suburban,Single,66.0,17.0,34.0,0.0,3.0,Personal Auto,Personal L2,Offer4,Web,316.8,Four-Door Car,Medsize
7777,SX65826,Arizona,11760.87637,No,Extended,Bachelor,2/21/2011,Employed,M,36431.0,Suburban,Married,99.0,27.0,59.0,0.0,2.0,Personal Auto,Personal L1,Offer1,Agent,513.252488,Two-Door Car,Small
7778,CS93971,Arizona,7805.31287,Yes,Basic,College,1/27/2011,Retired,F,21073.0,Suburban,Divorced,106.0,25.0,54.0,1.0,3.0,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Small
7779,QO62792,Oregon,7840.165778,Yes,Extended,College,1/14/2011,Employed,M,58414.0,Suburban,Single,210.0,7.0,24.0,2.0,1.0,Personal Auto,Personal L3,Offer2,Agent,1008.0,Luxury SUV,Small
7780,XI68015,Washington,4946.960039,No,Basic,College,2/21/2011,Employed,F,46239.0,Rural,Single,67.0,17.0,1.0,3.0,4.0,Personal Auto,Personal L3,Offer3,Web,6.395416,Four-Door Car,Medsize
7781,ZU69163,California,5586.893159,No,Basic,Doctor,1/21/2011,Employed,F,94161.0,Rural,Married,69.0,0.0,65.0,0.0,4.0,Personal Auto,Personal L3,Offer2,Agent,108.989737,Four-Door Car,Medsize
7782,DM22923,Oregon,2331.325089,No,Basic,Bachelor,2/22/2011,Disabled,M,27398.0,Suburban,Single,68.0,4.0,39.0,1.0,1.0,Personal Auto,Personal L3,Offer2,Branch,326.4,Four-Door Car,Medsize
7783,RM41745,California,8278.786492,No,Premium,High School or Below,1/18/2011,Unemployed,F,0.0,Suburban,Married,110.0,20.0,66.0,0.0,7.0,Personal Auto,Personal L3,Offer1,Agent,1002.782553,Four-Door Car,Medsize
7784,UN97379,Oregon,2538.62632,Yes,Basic,Bachelor,2/17/2011,Retired,M,18608.0,Suburban,Divorced,71.0,13.0,24.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Web,340.8,Four-Door Car,Medsize
7785,QZ34525,California,6993.380588,No,Basic,Bachelor,2/21/2011,Unemployed,M,0.0,Suburban,Single,66.0,7.0,59.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,439.701118,Four-Door Car,Medsize
7786,SV62436,Washington,3041.791561,No,Extended,Bachelor,1/21/2011,Disabled,F,13789.0,Suburban,Divorced,79.0,8.0,49.0,0.0,1.0,Personal Auto,Personal L3,Offer4,Call Center,379.2,Four-Door Car,Medsize
7787,SP58110,California,4923.18169,No,Basic,Bachelor,1/16/2011,Employed,F,61469.0,Suburban,Married,63.0,16.0,65.0,5.0,3.0,Personal Auto,Personal L3,Offer3,Branch,302.4,Four-Door Car,Small
7788,SD64087,California,15014.0927,No,Premium,College,1/19/2011,Employed,M,32961.0,Suburban,Married,190.0,13.0,53.0,0.0,3.0,Corporate Auto,Corporate L2,Offer1,Branch,912.0,SUV,Small
7789,OH64088,California,7375.567916,No,Basic,High School or Below,2/9/2011,Employed,M,33345.0,Suburban,Single,65.0,32.0,52.0,0.0,2.0,Corporate Auto,Corporate L1,Offer1,Agent,338.619869,Four-Door Car,Medsize
7790,CL10476,Arizona,7079.790277,No,Basic,College,1/30/2011,Disabled,M,24245.0,Suburban,Married,63.0,0.0,22.0,0.0,2.0,Corporate Auto,Corporate L3,Offer1,Agent,302.4,Two-Door Car,Large
7791,HR28499,California,3890.964154,No,Extended,Bachelor,1/1/2011,Employed,M,43578.0,Rural,Married,98.0,5.0,46.0,0.0,1.0,Personal Auto,Personal L1,Offer2,Agent,105.662175,Two-Door Car,Medsize
7792,WY17333,California,4732.219556,No,Basic,High School or Below,1/23/2011,Employed,M,55385.0,Suburban,Single,61.0,7.0,22.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Branch,292.8,Four-Door Car,Medsize
7793,SE78641,Arizona,4654.841089,No,Basic,Bachelor,1/16/2011,Unemployed,M,0.0,Suburban,Single,67.0,33.0,19.0,0.0,4.0,Personal Auto,Personal L2,Offer1,Call Center,577.385463,Two-Door Car,Large
7794,FB76635,Oregon,4296.604128,No,Basic,College,1/27/2011,Employed,F,61737.0,Urban,Married,107.0,21.0,65.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Branch,495.670802,Sports Car,Medsize
7795,NW62233,California,5314.958536,No,Basic,Master,1/28/2011,Employed,M,66467.0,Urban,Married,66.0,17.0,65.0,0.0,3.0,Personal Auto,Personal L2,Offer4,Web,294.705573,Two-Door Car,Medsize
7796,GN46207,Oregon,4170.687348,Yes,Basic,Master,1/17/2011,Employed,F,29462.0,Suburban,Single,107.0,28.0,23.0,1.0,1.0,Personal Auto,Personal L3,Offer2,Branch,513.6,SUV,Large
7797,PR64751,Nevada,2606.045519,No,Basic,Bachelor,2/11/2011,Unemployed,M,0.0,Suburban,Married,71.0,10.0,22.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Agent,409.459488,Two-Door Car,Small
7798,PD79570,Oregon,4334.210791,No,Premium,Bachelor,2/21/2011,Unemployed,F,0.0,Suburban,Single,116.0,6.0,87.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,1065.617464,Four-Door Car,Small
7799,EX61844,Arizona,14019.97546,No,Basic,High School or Below,2/27/2011,Employed,M,36733.0,Urban,Married,71.0,21.0,28.0,0.0,2.0,Personal Auto,Personal L2,Offer2,Agent,327.078047,Four-Door Car,Medsize
7800,MJ60422,Arizona,6652.474492,No,Extended,Bachelor,2/9/2011,Employed,M,34886.0,Suburban,Married,84.0,3.0,40.0,0.0,5.0,Personal Auto,Personal L3,Offer1,Call Center,403.2,Two-Door Car,Small
7801,RA49085,California,2772.839235,No,Basic,College,2/28/2011,Employed,F,37038.0,Rural,Married,71.0,6.0,97.0,1.0,1.0,Corporate Auto,Corporate L3,Offer4,Branch,9.071305,Four-Door Car,Large
7802,OH98172,California,3188.53073,No,Extended,High School or Below,1/3/2011,Employed,F,81081.0,Urban,Married,79.0,20.0,25.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,224.888004,Two-Door Car,Medsize
7803,GH48839,California,11790.49617,Yes,Basic,College,1/3/2011,Retired,M,25251.0,Suburban,Divorced,66.0,13.0,43.0,0.0,2.0,Corporate Auto,Corporate L3,Offer2,Web,316.8,Four-Door Car,Medsize
7804,UH93563,California,5306.162741,No,Basic,College,2/24/2011,Employed,M,42871.0,Suburban,Married,67.0,2.0,13.0,0.0,6.0,Corporate Auto,Corporate L3,Offer3,Web,321.6,Four-Door Car,Small
7805,TO96662,Oregon,6966.694527,No,Extended,Bachelor,1/19/2011,Employed,F,41837.0,Rural,Married,88.0,29.0,93.0,0.0,9.0,Personal Auto,Personal L3,Offer1,Call Center,142.062768,Four-Door Car,Small
7806,JO98946,Oregon,2655.996158,No,Basic,Bachelor,2/10/2011,Employed,M,31796.0,Suburban,Divorced,68.0,27.0,16.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,377.442796,Four-Door Car,Medsize
7807,TS42594,California,13770.97618,Yes,Premium,High School or Below,2/1/2011,Employed,F,59207.0,Suburban,Single,116.0,23.0,21.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,556.8,Four-Door Car,Medsize
7808,OI48267,California,6047.02516,Yes,Extended,College,2/19/2011,Employed,M,20396.0,Suburban,Married,76.0,15.0,60.0,1.0,4.0,Personal Auto,Personal L3,Offer1,Branch,364.8,Four-Door Car,Medsize
7809,II27516,California,6366.225775,Yes,Extended,High School or Below,1/7/2011,Employed,M,44368.0,Suburban,Married,80.0,5.0,72.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Call Center,384.0,Two-Door Car,Large
7810,WO64354,California,2751.365822,No,Basic,Bachelor,1/8/2011,Employed,F,42585.0,Urban,Married,69.0,16.0,44.0,0.0,1.0,Personal Auto,Personal L1,Offer1,Agent,288.295744,Two-Door Car,Medsize
7811,FI20423,Arizona,14024.35839,Yes,Premium,High School or Below,2/19/2011,Employed,F,81872.0,Rural,Married,115.0,10.0,55.0,0.0,2.0,Special Auto,Special L1,Offer2,Web,256.43803,Four-Door Car,Medsize
7812,XA50997,Nevada,5444.793941,No,Basic,High School or Below,1/26/2011,Employed,M,91393.0,Suburban,Married,67.0,19.0,54.0,0.0,6.0,Personal Auto,Personal L3,Offer1,Agent,460.551521,Two-Door Car,Medsize
7813,ME84824,Arizona,5989.773931,Yes,Premium,College,1/19/2011,Employed,M,66839.0,Suburban,Single,154.0,33.0,24.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Branch,739.2,Sports Car,Medsize
7814,CU19735,Arizona,8041.20055,No,Basic,High School or Below,2/24/2011,Employed,M,44986.0,Suburban,Married,101.0,14.0,83.0,0.0,3.0,Corporate Auto,Corporate L1,Offer1,Call Center,624.023564,SUV,Medsize
7815,WV57524,Oregon,10208.92761,Yes,Extended,College,2/14/2011,Employed,F,35482.0,Suburban,Married,129.0,21.0,59.0,0.0,3.0,Personal Auto,Personal L1,Offer1,Branch,619.2,SUV,Medsize
7816,QZ44356,Arizona,6979.535903,No,Extended,Bachelor,1/31/2011,Unemployed,F,0.0,Suburban,Single,94.0,13.0,42.0,0.0,8.0,Personal Auto,Personal L3,Offer3,Agent,1131.464935,Four-Door Car,Medsize
7817,PF26758,Oregon,6271.315156,No,Extended,College,1/14/2011,Employed,F,94880.0,Urban,Single,79.0,18.0,73.0,3.0,3.0,Special Auto,Special L2,Offer1,Agent,347.595108,Four-Door Car,Medsize
7818,DW37404,California,7858.047444,No,Basic,Bachelor,2/10/2011,Employed,F,20532.0,Urban,Divorced,67.0,20.0,68.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Branch,282.657499,Four-Door Car,Large
7819,TF56202,California,5032.165498,No,Basic,College,2/12/2011,Employed,M,66367.0,Suburban,Divorced,64.0,6.0,48.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Call Center,307.2,Two-Door Car,Small
7820,KW12214,Oregon,12375.02163,No,Basic,High School or Below,1/5/2011,Employed,M,78441.0,Suburban,Married,103.0,6.0,73.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Branch,613.866905,SUV,Medsize
7821,DK19711,California,5495.183322,No,Basic,College,1/30/2011,Employed,M,25564.0,Urban,Divorced,71.0,29.0,58.0,0.0,6.0,Personal Auto,Personal L3,Offer1,Agent,228.515513,Four-Door Car,Medsize
7822,JG12505,Nevada,4064.182317,No,Basic,Master,1/31/2011,Employed,F,26599.0,Rural,Married,101.0,24.0,83.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Web,254.380731,SUV,Medsize
7823,WX87964,Washington,4935.189986,No,Basic,High School or Below,2/15/2011,Employed,M,29560.0,Suburban,Married,62.0,21.0,89.0,0.0,7.0,Personal Auto,Personal L3,Offer1,Agent,297.6,Four-Door Car,Medsize
7824,EZ78112,California,5610.96434,No,Basic,High School or Below,2/24/2011,Employed,F,77493.0,Urban,Single,70.0,2.0,35.0,0.0,3.0,Special Auto,Special L3,Offer1,Agent,307.963291,Four-Door Car,Medsize
7825,ZC24631,Oregon,13917.37715,No,Extended,College,1/13/2011,Employed,M,67267.0,Rural,Single,89.0,31.0,10.0,0.0,2.0,Corporate Auto,Corporate L3,Offer3,Call Center,94.814032,Four-Door Car,Medsize
7826,OX73233,Oregon,2274.647023,No,Basic,College,2/26/2011,Unemployed,F,0.0,Suburban,Single,65.0,21.0,40.0,0.0,1.0,Corporate Auto,Corporate L3,Offer3,Web,468.0,Two-Door Car,Small
7827,NG85002,Washington,10515.96779,No,Extended,High School or Below,1/26/2011,Employed,M,21499.0,Suburban,Married,135.0,34.0,28.0,1.0,3.0,Corporate Auto,Corporate L3,Offer2,Branch,648.0,SUV,Medsize
7828,XO43812,California,8028.179882,No,Basic,Master,2/22/2011,Employed,M,56482.0,Suburban,Married,199.0,4.0,75.0,0.0,1.0,Personal Auto,Personal L1,Offer4,Call Center,955.2,Luxury SUV,Medsize
